name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Bergstrom International Airport, Austin, Texas",2023-09-16,85.9,69.9,77.5,93,69.9,78.7,71.2,82.1,0.064,100,8.33,rain,0,0,33.3,17,20.5,1015.3,65.4,9.5,188.1,16.1,10,30,2023-09-16T07:15:36,2023-09-16T19:35:06,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72253912979,KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-09-17,92.9,67.9,80.6,94.7,67.9,81.9,66.9,67.7,0.008,100,4.17,rain,0,0,19.7,9.2,18.8,1016.1,41.8,9.8,266.7,23,9,10,2023-09-17T07:16:09,2023-09-17T19:33:51,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-09-18,96.2,66.8,81.6,95,66.8,81.4,61.9,57.9,0,0,0,,0,0,11.4,11.4,94.7,1014.6,30.4,9.9,239.6,20.7,8,10,2023-09-18T07:16:42,2023-09-18T19:32:35,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-09-19,97.1,70.1,83.2,98.4,70.1,84.1,64.8,57.9,0,0,0,,0,0,21.9,15,177.5,1011.8,19.9,9.8,240.9,20.9,8,10,2023-09-19T07:17:15,2023-09-19T19:31:20,0.16,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-09-20,98.1,70.1,84,102.7,70.1,86.5,68,62.2,0,0,0,,0,0,25.3,16.1,170.5,1010.4,18.3,9.9,232.3,20.3,8,10,2023-09-20T07:17:48,2023-09-20T19:30:04,0.2,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-09-21,97.1,73.1,85.3,105.3,73.1,89.3,71.7,67.7,0,0,0,rain,0,0,24.2,13.9,151.6,1012.6,49.2,9.8,211.9,18.4,8,60,2023-09-21T07:18:21,2023-09-21T19:28:48,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-09-22,98.1,73.1,86.1,104.7,73.1,90.4,71.6,65.5,0,0,0,,0,0,27.7,13.9,179.4,1012.1,41.4,9.9,210.5,18.4,9,60,2023-09-22T07:18:54,2023-09-22T19:27:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-09-23,100.1,78.2,88.3,108.1,78.2,94.2,73.3,64.9,0,0,0,,0,0,24.2,17.2,172,1010.2,39.2,9.8,222.9,19.1,8,75,2023-09-23T07:19:27,2023-09-23T19:26:17,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-09-24,102.8,77,88.8,111.5,77,94.8,73.1,63.8,0.053,100,4.17,rain,0,0,37.7,23,179.3,1009,43.5,9.6,226.8,19.4,8,75,2023-09-24T07:20:00,2023-09-24T19:25:02,0.34,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-09-25,98.1,79.1,85.9,105.6,79.1,92.4,73.7,69.6,0.14,100,4.17,rain,0,0,19.7,15,66.6,1012.8,68.4,9.9,192.4,16.6,8,75,2023-09-25T07:20:34,2023-09-25T19:23:47,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-09-26,97.1,71.1,83.9,100.7,71.1,85.9,68.3,64,0,0,0,,0,0,18.3,11.4,16.2,1014.9,20.9,9.9,236,20.5,9,60,2023-09-26T07:21:08,2023-09-26T19:22:32,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72253912979,KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,72054200166,KHYI,72254753942"
"Bergstrom International Airport, Austin, Texas",2023-09-27,92.9,71.1,81.8,95.9,71.1,83.4,67.2,64.3,0,0,0,,0,0,23,6.9,141.7,1013.3,51.3,9.8,150.4,13,7,60,2023-09-27T07:21:42,2023-09-27T19:21:17,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-09-28,94.9,67.9,81.6,97,67.9,83.1,67,65.7,0,0,0,,0,0,13.9,11.4,127.1,1012.6,18.8,9.9,206.4,18,8,30,2023-09-28T07:22:16,2023-09-28T19:20:03,0.48,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-09-29,96.2,69.2,82.8,97.8,69.2,84.7,67,62.4,0,0,0,,0,0,16.1,12.7,142.3,1013,26.1,9.8,211,18.5,9,30,2023-09-29T07:22:50,2023-09-29T19:18:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-09-30,96.2,69.2,82.4,97.3,69.2,83.7,66.5,63.5,0,0,0,,0,0,19.7,13.9,99.4,1014.8,35.6,9.9,195.7,16.7,8,60,2023-09-30T07:23:24,2023-09-30T19:17:34,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-10-01,93.8,65.9,80.2,93.7,65.9,80.7,63.8,61.8,0,0,0,rain,0,0,25.3,13.9,92,1015.9,69.5,9.9,173.7,15.1,6,10,2023-10-01T07:23:59,2023-10-01T19:16:20,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-10-02,93.8,66.8,81,94.1,66.8,81.5,62.6,57.3,0,0,0,,0,0,23,15,108.8,1015,48.7,9.9,186.2,16.2,7,10,2023-10-02T07:24:34,2023-10-02T19:15:07,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-03,94.9,65,79.6,98.3,65,81.5,67,68.6,0,0,0,,0,0,18.3,12.7,83.1,1012.4,40.8,9.9,201.3,17.4,9,30,2023-10-03T07:25:09,2023-10-03T19:13:54,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72253912979,KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-04,100.1,75.8,85.8,106.2,75.8,90.7,73.5,70.5,0,0,0,rain,0,0,27.7,18.3,154.8,1010,85.3,9.9,179,15.5,9,60,2023-10-04T07:25:45,2023-10-04T19:12:41,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-05,82.1,69.2,75.5,89.4,69.2,76.7,69.6,82.3,1.74,100,20.83,rain,0,0,34.4,25.3,31.2,1014,89.7,9.4,61.1,5.1,3,60,2023-10-05T07:26:20,2023-10-05T19:11:29,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-10-06,88.1,66.8,77.1,86.5,66.8,76.9,62.1,64.2,0,0,0,,0,0,26.4,18.3,7.8,1018.1,83.3,9.9,207,17.8,7,10,2023-10-06T07:26:56,2023-10-06T19:10:17,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-07,76.9,64.1,69.6,76.9,64.1,69.6,45.2,43.9,0,0,0,,0,0,32.2,21.9,17.5,1022.8,75.8,9.9,177.9,15.3,8,10,2023-10-07T07:27:33,2023-10-07T19:09:06,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-08,81,49.9,64.6,79.6,49.9,64.5,45,54,0,0,0,,0,0,10.3,9.2,145.4,1020.1,45,9.9,224.7,19.3,8,10,2023-10-08T07:28:09,2023-10-08T19:07:55,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-09,83.9,52.1,68.7,82.6,52.1,68.4,52.5,60,0,0,0,,0,0,24.2,17.2,192.9,1013.4,47.1,9.9,209.3,18.1,9,10,2023-10-09T07:28:46,2023-10-09T19:06:45,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-10,80.1,63,70,81.2,63,70.1,62.2,77.8,0.012,100,4.17,rain,0,0,25.3,15,186.8,1010.6,78.2,9.9,112.3,9.7,9,10,2023-10-10T07:29:23,2023-10-10T19:05:35,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72253912979,KATT,KRYW,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-11,72,65.9,68.6,72,65.9,68.6,64.6,87.5,0,0,0,rain,0,0,23,13.9,139.8,1006.3,89.3,9.9,33.1,2.8,2,10,2023-10-11T07:30:01,2023-10-11T19:04:26,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-12,84.8,63,72.2,87.5,63,72.9,66,82.7,0,0,0,,0,0,24.2,17.2,170.8,1004.5,73.1,7.5,108.8,9.4,6,10,2023-10-12T07:30:39,2023-10-12T19:03:17,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72253912979,KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-13,92,72,78.5,98,72,79.8,65.6,69.3,0,0,0,rain,0,0,21.9,17.2,39.5,1009,81,9.3,132.2,11.5,8,30,2023-10-13T07:31:17,2023-10-13T19:02:10,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72253912979,KATT,KAUS,72064800230,C2969,KEDC,72254013904,72054200166,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-14,78.2,52.1,66.8,78.2,52.1,66.8,42.1,42.9,0,0,0,,0,0,28.9,19.7,2.2,1019.4,34,9.9,176.3,15.4,7,10,2023-10-14T07:31:56,2023-10-14T19:01:03,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-10-15,74.9,54.1,63.2,74.9,54.1,63.2,41.7,47,0,0,0,,0,0,34.5,26.4,353.8,1022.9,16.8,9.9,212.9,18.3,8,10,2023-10-15T07:32:35,2023-10-15T18:59:56,0.03,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-16,74.9,47.9,60.6,74.9,44.2,60,41.9,53.6,0,0,0,,0,0,26.6,19.7,5.8,1024.5,0,9.9,212.5,18.4,8,10,2023-10-16T07:33:15,2023-10-16T18:58:50,0.07,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-17,78.2,38.9,58.1,78.2,38.9,57.9,41,58.6,0,0,0,,0,0,9.2,9.2,175.7,1020.7,0,9.9,211.4,18.2,8,10,2023-10-17T07:33:54,2023-10-17T18:57:46,0.1,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-18,83,45,64.1,81.4,45,63.7,47.8,60.9,0,0,0,,0,0,28.9,20.8,180.6,1015.2,3.2,9.9,208.3,18.1,8,10,2023-10-18T07:34:35,2023-10-18T18:56:41,0.14,Clear,Clear conditions throughout the day.,clear-day,"72253912979,KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-19,88.1,54,68.4,85.3,54,67.7,51.1,61.9,0,0,0,,0,0,21.9,15,331.5,1015,6.3,9.9,204.8,17.7,7,10,2023-10-19T07:35:15,2023-10-19T18:55:38,0.18,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-10-20,97.1,49.9,72.4,92.9,48.3,71.1,45.7,46.2,0,0,0,,0,0,13.9,9.2,290.2,1013.3,14.7,9.9,197.3,17.1,8,10,2023-10-20T07:35:56,2023-10-20T18:54:36,0.21,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,72054200166,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-21,93.8,53.1,74.2,90.7,53.1,73.2,51.6,51.2,0,0,0,,0,0,13.9,12.7,185.3,1011.6,61.7,9.9,179.4,15.5,7,10,2023-10-21T07:36:38,2023-10-21T18:53:34,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-22,88.1,62.1,75.4,89,62.1,76,65.3,74.1,0,0,0,rain,0,0,24.2,15,158.5,1011.9,66.5,8.8,177,15.2,7,10,2023-10-22T07:37:20,2023-10-22T18:52:34,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-23,82.1,70.1,74.5,85.6,70.1,74.8,71.3,90.2,0.863,100,29.17,rain,0,0,25.3,16.1,142.8,1012,87.1,9.2,94.8,8.2,8,10,2023-10-23T07:38:02,2023-10-23T18:51:34,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-24,81,73.1,76.2,85.9,73.1,77,72.2,87.9,0.46,100,12.5,rain,0,0,30,20.8,150.1,1011.9,91.9,9.4,52.8,4.4,3,10,2023-10-24T07:38:45,2023-10-24T18:50:36,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-25,84.8,74,78.4,90.8,74,80.5,72.5,82.8,0,0,0,rain,0,0,31,20.8,149.1,1012.7,91.3,8.8,67.6,5.8,3,30,2023-10-25T07:39:28,2023-10-25T18:49:38,0.39,Overcast,Cloudy skies throughout the day.,cloudy,"72253912979,KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-26,79.1,69.2,75.9,79.1,69.2,75.9,73.6,92.6,1.909,100,25,rain,0,0,31.1,16.1,161.1,1013.2,84,8,73.3,6.2,8,30,2023-10-26T07:40:12,2023-10-26T18:48:42,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72253912979,KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-27,87.2,74,78.9,94.8,74,81.1,74.5,87.4,0.039,100,4.17,rain,0,0,32.1,11.4,159.4,1015.7,89.9,8.9,162.8,14.2,8,30,2023-10-27T07:40:56,2023-10-27T18:47:46,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-28,88.1,74,79.3,94.1,74,81.7,73.5,84,0.071,100,4.17,rain,0,0,25.3,17.2,156.7,1014.6,78.9,9.4,139.7,12.1,8,30,2023-10-28T07:41:40,2023-10-28T18:46:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-29,75.8,44.1,63.2,75.8,36,61.7,60.6,91.2,0.079,100,20.83,rain,0,0,33.3,23,5.8,1016.2,95.4,9.3,49.3,4.2,3,10,2023-10-29T07:42:25,2023-10-29T18:45:59,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-30,48.8,40.9,44.4,44.1,31.8,36.7,36.8,76.1,0.237,100,29.17,rain,0,0,35.8,24.1,351.3,1026.1,99.5,9.4,46.3,4.1,3,10,2023-10-30T07:43:10,2023-10-30T18:45:06,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KATT,KRYW,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-10-31,60.2,39.8,49.9,60.2,39.7,46.8,31.2,50.8,0,0,0,,0,0,27.7,19.7,1.8,1028.8,52.1,9.9,167.3,14.5,7,10,2023-10-31T07:43:56,2023-10-31T18:44:16,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-01,58.9,37.1,46.2,58.9,30.5,44,32.8,63.6,0,0,0,,0,0,17.2,10.3,19.9,1030.6,0,9.9,201,17.6,7,10,2023-11-01T07:44:42,2023-11-01T18:43:26,0.62,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-02,65.9,31.9,47.9,65.9,31.9,47.8,36.1,69.7,0,0,0,,0,0,12.8,11.4,159.8,1026.8,18.8,9.9,154.3,13.1,7,10,2023-11-02T07:45:28,2023-11-02T18:42:38,0.66,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-03,75.8,45,60.3,75.8,45,60.3,52,76.1,0,0,0,,0,0,20.8,15,174.5,1022.8,59.6,9.8,178.1,15.5,8,10,2023-11-03T07:46:15,2023-11-03T18:41:50,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-04,79.1,48.8,63.8,79.1,48.8,63.8,58.2,84.9,0,0,0,rain,0,0,18.3,13.9,189.6,1020.8,63.2,6.9,161.2,13.9,7,10,2023-11-04T07:47:02,2023-11-04T18:41:05,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72253912979,KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-05,80.1,56,67.3,81.2,56,67.3,61.4,83.9,0,0,0,rain,0,0,13.9,10.3,181.2,1018.9,78.6,6.6,128.3,11.6,6,10,2023-11-05T06:47:50,2023-11-05T17:40:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-11-06,81,58.9,70,82.1,58.9,70.2,62.9,80.2,0,0,0,,0,0,28.9,18.3,195.9,1015.2,77.9,8.8,110.7,9.5,5,10,2023-11-06T06:48:38,2023-11-06T17:39:37,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-11-07,84.8,64.1,73.1,87,64.1,73.6,65.2,78.2,0,0,0,,0,0,27.7,18.3,187.7,1013,51.3,9.9,177,15.3,7,10,2023-11-07T06:49:26,2023-11-07T17:38:55,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-08,82.1,69.2,73.5,85,69.2,73.8,67.9,83.4,0,0,0,rain,0,0,24.2,13.9,191.9,1011.9,77.3,9.9,57.5,5,3,5,2023-11-08T06:50:14,2023-11-08T17:38:15,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-11-09,75.8,56.9,68.5,75.8,56.9,68.5,66.2,92.5,0.247,100,41.67,rain,0,0,25.3,16.1,318.5,1013.5,99,9,31.7,2.7,1,10,2023-11-09T06:51:03,2023-11-09T17:37:36,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72253912979,KATT,KAUS,72064800230,C2969,KEDC,72254013904,EAUT2,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-10,57.8,54,55.8,57.8,54,55.8,54.1,94.1,0.519,100,33.33,rain,0,0,25.3,16.1,2.6,1019.6,100,8,19.3,1.7,1,10,2023-11-10T06:51:52,2023-11-10T17:36:58,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-11,62.1,54,58,62.1,54,58,53.5,85.3,0,0,0,rain,0,0,18.3,15,15.3,1022.3,99.5,9.1,56.9,4.8,3,10,2023-11-11T06:52:42,2023-11-11T17:36:22,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-12,62.1,56,58.5,62.1,56,58.5,56.2,92.3,0.335,100,54.17,rain,0,0,18.3,12.7,15.4,1024.5,99,7.1,26.6,2.3,1,10,2023-11-12T06:53:31,2023-11-12T17:35:48,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958"
"Bergstrom International Airport, Austin, Texas",2023-11-13,66.8,55.1,59.9,66.8,55.1,59.9,54.2,81.6,0.051,100,8.33,rain,0,0,21.9,15,11.9,1025.1,96.4,9.5,52,4.5,4,10,2023-11-13T06:54:21,2023-11-13T17:35:15,0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72253912979,KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-14,72,53.1,62.3,72,53.1,62.3,51.9,70.2,0,0,0,,0,0,18.3,10.3,6.6,1022.8,48,9.9,166.2,14.4,6,10,2023-11-14T06:55:11,2023-11-14T17:34:43,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72253912979,KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-15,74,47.9,59.8,74,47,59.7,52.1,78.7,0,0,0,,0,0,13.9,10.3,20.4,1020.8,6.3,9.7,167.3,14.5,6,10,2023-11-15T06:56:01,2023-11-15T17:34:13,0.08,Clear,Clear conditions throughout the day.,clear-day,"72253912979,KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-16,63,47,55.4,63,47,55.4,53.3,93,0,0,0,rain,0,0,8.1,6.9,145.6,1018.1,71.9,6.4,59.6,5.4,3,10,2023-11-16T06:56:51,2023-11-16T17:33:45,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-17,81,53.1,64.9,82.1,53.1,65,58.8,82.8,0,0,0,rain,0,0,30,23,202.3,1013.8,75.6,6,138.5,12,7,10,2023-11-17T06:57:42,2023-11-17T17:33:18,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-18,69.2,62.1,64.5,69.2,62.1,64.5,57.7,78.7,0,0,0,rain,0,0,17.2,15,24.6,1017.4,99.5,9.6,72.5,6.4,5,10,2023-11-18T06:58:32,2023-11-18T17:32:53,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-19,65.9,56,62.4,65.9,56,62.4,61.2,96,0.063,100,16.67,rain,0,0,21.9,10.3,155.3,1010.9,92.7,4.6,19,1.4,1,10,2023-11-19T06:59:23,2023-11-19T17:32:30,0.23,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-20,83.9,64.1,70.9,83.3,64.1,70.8,60.2,73.1,0,0,0,rain,0,0,29.8,17.2,290.9,1007.4,77.2,8.8,131.6,11.4,7,10,2023-11-20T07:00:13,2023-11-20T17:32:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
"Bergstrom International Airport, Austin, Texas",2023-11-21,62.1,47.9,56.4,62.1,47,56.3,42.6,60.3,0,0,0,,0,0,38,24.1,344.3,1022.6,58.9,9.9,75.1,6.5,3,10,2023-11-21T07:01:04,2023-11-21T17:31:48,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,KEDC,72254013904,72254413958,KHYI"
